Time,Temperature,Humidity,Precipitation,VWC_1,pF_1,SoilTemperature_1,VWC_2,pF_2,SoilTemperature_2,VWC_3,pF_3,SoilTemperature_3,VWC_4,pF_4,SoilTemperature_4
2017/4/18 4:00,15.2,79.952,0,#N/A,#N/A,#N/A,40.992,2,10.8,46.224,1.991,10.6,36.2,1.982,11.3
2017/4/18 5:00,15.7,75.745,0,#N/A,#N/A,#N/A,40.992,2,10.8,46.137,1.991,10.7,37.3,1.982,11.3
2017/4/18 6:00,15.7,77.989,0,#N/A,#N/A,#N/A,41.137,2,10.8,46.224,1.99,10.7,37.9,1.982,11.3
2017/4/18 7:00,15,77.465,0,#N/A,#N/A,#N/A,41.137,2,10.9,46.224,1.988,10.8,38,1.982,11.4
2017/4/18 8:00,14.1,77.127,0,#N/A,#N/A,#N/A,41.21,2,10.9,46.224,1.987,10.8,37.9,1.982,11.4
2017/4/18 9:00,14.8,73.714,0,#N/A,#N/A,#N/A,41.283,2,10.9,46.398,1.987,10.8,37.8,1.982,11.4
2017/4/18 10:00,14.8,71.931,0,#N/A,#N/A,#N/A,41.283,2,10.9,46.398,1.987,10.9,37.7,1.982,11.4
2017/4/18 11:00,15.1,69.971,0,#N/A,#N/A,#N/A,41.283,2,10.9,46.398,1.987,10.9,37.6,1.98,11.5
2017/4/18 12:00,15.6,68.891,0,#N/A,#N/A,#N/A,41.283,2,11,46.398,1.987,10.9,37.5,1.978,11.5
2017/4/18 13:00,16.4,67.605,0,#N/A,#N/A,#N/A,41.283,2,11,46.398,1.987,11,37.5,1.977,11.5
2017/4/18 14:00,17.8,64.325,0,#N/A,#N/A,#N/A,41.283,2,11,46.398,1.987,11,37.4,1.977,11.5
2017/4/18 15:00,16.2,66.842,0,#N/A,#N/A,#N/A,41.283,2,11,46.398,1.987,11,37.3,1.977,11.5
2017/4/18 16:00,14.9,69.697,0,#N/A,#N/A,#N/A,41.283,2,11,46.398,1.987,11,37.2,1.977,11.5
2017/4/18 17:00,15.7,67.329,0,#N/A,#N/A,#N/A,41.283,1.999,11,46.398,1.987,11,37.2,1.977,11.6
2017/4/18 18:00,13.7,70.857,0,#N/A,#N/A,#N/A,41.283,1.998,11.1,46.398,1.987,11.1,37.1,1.977,11.6
2017/4/18 19:00,11.7,76.415,0,#N/A,#N/A,#N/A,41.283,1.998,11.1,46.398,1.987,11.1,37.1,1.977,11.6
2017/4/18 20:00,11,77.755,0,#N/A,#N/A,#N/A,41.283,1.997,11.1,46.398,1.987,11.1,37,1.977,11.6
2017/4/18 21:00,10.5,78.81,0,#N/A,#N/A,#N/A,41.283,1.996,11.1,46.398,1.987,11.1,37,1.977,11.6
2017/4/18 22:00,9.8,81.761,0,#N/A,#N/A,#N/A,41.283,1.996,11.1,46.398,1.987,11.1,37,1.977,11.6
2017/4/18 23:00,8.9,85.113,0,#N/A,#N/A,#N/A,41.283,1.996,11.1,46.398,1.987,11.1,36.9,1.977,11.6
2017/4/19 0:00,8.1,87.075,0,#N/A,#N/A,#N/A,41.283,1.996,11.2,46.398,1.987,11.2,36.9,1.977,11.7
2017/4/19 1:00,7.5,88.779,0,#N/A,#N/A,#N/A,41.283,1.996,11.2,46.398,1.987,11.2,36.8,1.977,11.7
2017/4/19 2:00,6.8,90.103,0,#N/A,#N/A,#N/A,41.283,1.996,11.2,46.398,1.987,11.2,36.7,1.977,11.7
2017/4/19 3:00,6.8,91.116,0,#N/A,#N/A,#N/A,41.283,1.995,11.2,46.398,1.987,11.2,36.7,1.977,11.7
2017/4/19 4:00,6.5,89.915,0,#N/A,#N/A,#N/A,41.283,1.995,11.2,46.398,1.987,11.2,36.7,1.977,11.7
2017/4/19 5:00,7.5,87.814,0,#N/A,#N/A,#N/A,41.21,1.995,11.2,46.398,1.987,11.2,36.7,1.977,11.7
2017/4/19 6:00,9.1,83.106,1,#N/A,#N/A,#N/A,41.21,1.995,11.2,46.398,1.987,11.2,36.6,1.977,11.7
2017/4/19 7:00,10.2,86.837,1,#N/A,#N/A,#N/A,41.283,1.995,11.3,46.311,1.987,11.2,36.5,1.977,11.7
2017/4/19 8:00,13.1,78.994,0,#N/A,#N/A,#N/A,41.283,1.995,11.3,46.224,1.987,11.2,36.5,1.977,11.7
2017/4/19 9:00,16.2,63.582,0,#N/A,#N/A,#N/A,41.283,1.995,11.3,46.398,1.987,11.2,36.4,1.977,11.7
2017/4/19 10:00,14,64.482,0,#N/A,#N/A,#N/A,41.283,1.995,11.3,46.398,1.987,11.2,36.4,1.977,11.7
2017/4/19 11:00,18.3,54.721,0,#N/A,#N/A,#N/A,41.21,1.995,11.3,46.398,1.987,11.2,36.4,1.977,11.7
2017/4/19 12:00,17.9,52.21,0,#N/A,#N/A,#N/A,41.21,1.995,11.3,46.398,1.987,11.2,36.4,1.977,11.7
2017/4/19 13:00,17.9,51.722,0,#N/A,#N/A,#N/A,41.21,1.995,11.3,46.311,1.987,11.2,36.3,1.977,11.7
2017/4/19 14:00,16.8,54.4,0,#N/A,#N/A,#N/A,41.21,1.995,11.3,46.311,1.987,11.2,36.3,1.977,11.6
2017/4/19 15:00,14.6,59.015,0,#N/A,#N/A,#N/A,41.21,1.995,11.2,46.398,1.987,11.2,36.3,1.977,11.6
2017/4/19 16:00,11.8,64.345,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.573,1.987,11.2,36.2,1.977,11.6
2017/4/19 17:00,10.4,67.437,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.573,1.987,11.2,36.2,1.977,11.6
2017/4/19 18:00,9.4,69.566,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.573,1.987,11.2,36.2,1.977,11.6
2017/4/19 19:00,9,69.723,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.573,1.987,11.2,36.2,1.977,11.6
2017/4/19 20:00,8.7,71.151,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.573,1.987,11.2,36.2,1.977,11.6
2017/4/19 21:00,8.3,73.106,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.573,1.987,11.2,36.2,1.977,11.6
2017/4/19 22:00,6.9,83.454,0,#N/A,#N/A,#N/A,41.137,1.995,11.2,46.398,1.987,11.2,36.2,1.977,11.6
2017/4/19 23:00,7.5,82.024,1,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.2,1.977,11.6
2017/4/20 0:00,6.9,85.465,0,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.2,1.977,11.6
2017/4/20 1:00,6.9,84.459,0,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.1,1.977,11.7
2017/4/20 2:00,7.3,82.175,0,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.1,1.976,11.7
2017/4/20 3:00,7.5,82.024,0,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.1,1.976,11.6
2017/4/20 4:00,7.4,85.502,0,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.1,1.974,11.6
2017/4/20 5:00,7.4,86.473,0,#N/A,#N/A,#N/A,41.137,1.995,11.3,46.398,1.987,11.2,36.1,1.974,11.6
2017/4/20 6:00,7.6,86.258,0,#N/A,#N/A,#N/A,41.065,1.995,11.3,46.398,1.987,11.2,36,1.974,11.6
2017/4/20 7:00,8,84.871,0,#N/A,#N/A,#N/A,41.065,1.995,11.3,46.485,1.987,11.2,36,1.973,11.6
2017/4/20 8:00,9.5,79.212,0,#N/A,#N/A,#N/A,41.065,1.995,11.3,46.573,1.987,11.2,35.9,1.973,11.6
2017/4/20 9:00,12.4,69.496,0,#N/A,#N/A,#N/A,41.065,1.995,11.3,46.573,1.987,11.2,35.9,1.973,11.6
2017/4/20 10:00,13.8,64.056,0,#N/A,#N/A,#N/A,41.065,1.995,11.3,46.573,1.987,11.2,35.9,1.973,11.6
2017/4/20 11:00,15.8,56.307,0,#N/A,#N/A,#N/A,41.065,1.995,11.3,46.573,1.987,11.2,35.9,1.973,11.5
2017/4/20 12:00,19.1,47.072,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.573,1.987,11.2,35.9,1.973,11.5
2017/4/20 13:00,21.1,41.992,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.573,1.987,11.1,35.9,1.973,11.5
2017/4/20 14:00,19.8,44.2,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.573,1.987,11.1,35.9,1.973,11.5
2017/4/20 15:00,19.3,44.701,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.573,1.987,11.1,35.9,1.973,11.5
2017/4/20 16:00,16,55.041,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.485,1.987,11.1,35.8,1.973,11.4
2017/4/20 17:00,13.5,62.731,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.398,1.987,11.1,35.8,1.973,11.4
2017/4/20 18:00,11.9,66.794,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.398,1.986,11.1,35.8,1.973,11.4
2017/4/20 19:00,11,70.132,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.398,1.987,11.1,35.8,1.973,11.4
2017/4/20 20:00,9.7,79.818,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.311,1.987,11.1,35.8,1.973,11.4
2017/4/20 21:00,9.6,82.029,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.311,1.986,11.1,35.8,1.973,11.4
2017/4/20 22:00,9.4,81.443,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.398,1.986,11.1,35.8,1.973,11.5
2017/4/20 23:00,9,82.797,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.398,1.986,11.1,35.8,1.973,11.5
2017/4/21 0:00,8.5,84.743,0,#N/A,#N/A,#N/A,40.992,1.995,11.2,46.398,1.986,11.1,35.8,1.973,11.5
2017/4/21 1:00,8.2,84.645,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.398,1.986,11.1,35.7,1.973,11.5
2017/4/21 2:00,8.3,84.986,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.398,1.986,11.1,35.7,1.973,11.6
2017/4/21 3:00,8.1,88.001,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.398,1.986,11.1,35.7,1.973,11.6
2017/4/21 4:00,8.3,86.814,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.398,1.986,11.1,35.7,1.973,11.6
2017/4/21 5:00,8.2,86.485,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.398,1.986,11.1,35.7,1.973,11.6
2017/4/21 6:00,8.1,89.854,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.051,1.986,11.1,35.7,1.973,11.6
2017/4/21 7:00,9,90.641,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.051,1.987,11.2,35.7,1.973,11.6
2017/4/21 8:00,10.9,87.482,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.051,1.987,11.2,35.7,1.973,11.6
2017/4/21 9:00,15.4,83.507,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.137,1.987,11.2,35.7,1.973,11.6
2017/4/21 10:00,21.2,67.571,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.6,1.973,11.6
2017/4/21 11:00,23,40.605,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.6,1.973,11.6
2017/4/21 12:00,22.2,41.504,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.6,1.973,11.6
2017/4/21 13:00,26.1,34.915,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.6,1.973,11.6
2017/4/21 14:00,24,35.546,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 15:00,21.9,39.223,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 16:00,19.4,46.2,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 17:00,16.2,61.408,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 18:00,14.7,64.02,0,#N/A,#N/A,#N/A,40.992,1.995,11.3,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 19:00,13.4,69,0,#N/A,#N/A,#N/A,40.992,1.995,11.4,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 20:00,12.6,69.962,0,#N/A,#N/A,#N/A,40.992,1.995,11.4,46.224,1.987,11.2,35.5,1.973,11.6
2017/4/21 21:00,11.7,74.232,0,#N/A,#N/A,#N/A,40.92,1.995,11.4,46.224,1.987,11.2,35.5,1.973,11.7
2017/4/21 22:00,11.5,75.957,0,#N/A,#N/A,#N/A,40.92,1.995,11.4,46.224,1.987,11.2,35.5,1.973,11.7
2017/4/21 23:00,11.3,77.717,0,#N/A,#N/A,#N/A,40.92,1.994,11.4,46.224,1.987,11.2,35.5,1.973,11.7
2017/4/22 0:00,10.6,81.418,0,#N/A,#N/A,#N/A,40.92,1.993,11.4,46.224,1.987,11.3,35.5,1.973,11.8
2017/4/22 1:00,10.2,82.817,0,#N/A,#N/A,#N/A,40.92,1.993,11.4,46.224,1.987,11.3,35.5,1.973,11.8
2017/4/22 2:00,9.9,85.317,0,#N/A,#N/A,#N/A,40.92,1.993,11.5,46.224,1.987,11.3,35.5,1.973,11.8
2017/4/22 3:00,10.1,85.801,0,#N/A,#N/A,#N/A,40.92,1.992,11.5,46.224,1.987,11.3,35.5,1.973,11.8
2017/4/22 4:00,10,83.933,0,#N/A,#N/A,#N/A,40.92,1.991,11.5,46.224,1.987,11.4,35.5,1.973,11.9
2017/4/22 5:00,9.9,81.215,0,#N/A,#N/A,#N/A,40.848,1.991,11.5,46.224,1.987,11.4,35.5,1.973,11.9
2017/4/22 6:00,9.9,81.215,0,#N/A,#N/A,#N/A,40.848,1.991,11.5,46.224,1.987,11.4,35.5,1.973,11.9
2017/4/22 7:00,10.2,77.993,0,#N/A,#N/A,#N/A,40.848,1.991,11.6,46.224,1.987,11.4,35.5,1.973,11.9
2017/4/22 8:00,9.8,72.677,0,#N/A,#N/A,#N/A,40.848,1.991,11.6,46.224,1.987,11.4,35.4,1.973,11.9
2017/4/22 9:00,11.1,66.639,0,#N/A,#N/A,#N/A,40.848,1.991,11.6,46.224,1.987,11.4,35.4,1.973,11.9
2017/4/22 10:00,12.4,61.852,0,#N/A,#N/A,#N/A,40.848,1.991,11.6,46.224,1.987,11.4,35.4,1.973,11.9
2017/4/22 11:00,15.8,52.962,0,#N/A,4.262,15.9,51.578,1.991,11.6,46.311,1.987,11.4,35.4,1.973,11.9
2017/4/22 12:00,19.8,42.033,0,42.941,3.023,12.9,40.92,1.991,11.6,46.398,1.987,11.4,35.3,1.973,11.9
2017/4/22 13:00,22.2,32.904,0,42.941,2.66,12.3,40.848,1.991,11.6,46.311,1.987,11.4,35.2,1.973,11.9
2017/4/22 14:00,21.5,33.17,0,42.863,2.439,12,40.848,1.991,11.6,46.224,1.987,11.4,35.2,1.973,11.9
2017/4/22 15:00,20.4,37.161,0,42.786,2.303,11.9,40.848,1.991,11.6,46.224,1.987,11.4,35.2,1.973,11.9
2017/4/22 16:00,19.2,42.281,0,42.786,2.258,11.9,40.848,1.991,11.6,46.224,1.987,11.4,35.2,1.973,11.9
2017/4/22 17:00,18.1,45.294,0,42.786,2.224,11.8,40.848,1.991,11.6,46.224,1.987,11.4,35.2,1.973,11.9
2017/4/22 18:00,13.7,55.537,0,43.019,2.196,11.8,40.848,1.991,11.6,46.224,1.987,11.4,35.2,1.973,11.9
2017/4/22 19:00,8.9,70.196,0,43.097,2.173,11.7,40.848,1.991,11.6,46.224,1.987,11.4,35.2,1.973,11.9
2017/4/22 20:00,7.2,76.83,0,43.019,2.154,11.7,40.848,1.991,11.6,46.224,1.987,11.5,35.2,1.973,11.9
2017/4/22 21:00,6.4,82.211,0,43.097,2.139,11.7,40.848,1.991,11.6,46.224,1.986,11.5,35.2,1.973,11.9
2017/4/22 22:00,6.4,82.211,0,42.941,2.125,11.7,40.848,1.991,11.6,46.224,1.986,11.5,35.2,1.973,12
2017/4/22 23:00,7.1,81.325,0,42.941,2.114,11.7,40.848,1.991,11.6,46.224,1.986,11.5,35.2,1.973,12
2017/4/23 0:00,7.9,78.878,0,42.941,2.105,11.7,40.848,1.991,11.7,46.224,1.986,11.5,35.2,1.973,12
2017/4/23 1:00,7,83.882,0,42.941,2.099,11.7,40.848,1.991,11.7,46.224,1.986,11.5,35.2,1.973,12
2017/4/23 2:00,6.2,86.519,0,42.941,2.093,11.7,40.848,1.991,11.7,46.224,1.986,11.6,35.2,1.973,12.1
2017/4/23 3:00,6,87.722,0,42.941,2.089,11.8,40.848,1.991,11.7,46.224,1.986,11.6,35.2,1.973,12.1
2017/4/23 4:00,6.4,86.374,0,42.941,2.085,11.8,40.848,1.991,11.7,46.224,1.986,11.6,35.2,1.973,12.1
2017/4/23 5:00,5.3,88.716,0,42.941,2.083,11.8,40.848,1.991,11.7,46.224,1.985,11.6,35.2,1.973,12.1
2017/4/23 6:00,4.6,90.796,0,43.019,2.081,11.8,40.848,1.991,11.7,46.137,1.985,11.6,35.2,1.973,12.1
2017/4/23 7:00,9,86.283,0,43.097,2.08,11.8,40.848,1.991,11.8,46.224,1.985,11.6,35.2,1.973,12.1
2017/4/23 8:00,17.2,50.999,0,43.49,2.077,11.8,40.776,1.991,11.8,46.224,1.984,11.6,35.2,1.973,12.1
2017/4/23 9:00,18.4,42.558,0,43.728,2.077,11.8,40.848,1.991,11.8,46.224,1.984,11.6,35.1,1.973,12.1
2017/4/23 10:00,20.3,35.291,0,43.808,2.075,11.8,40.776,1.991,11.8,46.224,1.983,11.6,35.1,1.973,12.1
2017/4/23 11:00,19.4,34.65,0,43.888,2.073,11.8,40.776,1.991,11.8,46.224,1.984,11.6,35.1,1.973,12.1
2017/4/23 12:00,18.9,35.289,0,44.13,2.073,11.8,40.776,1.991,11.8,46.224,1.983,11.6,35.1,1.973,12.1
2017/4/23 13:00,20.8,33.404,0,44.13,2.073,11.8,40.776,1.991,11.8,46.224,1.983,11.6,35.1,1.973,12
2017/4/23 14:00,19.1,38.472,0,44.374,2.072,11.7,40.776,1.991,11.7,46.224,1.983,11.6,35.1,1.973,12
2017/4/23 15:00,20.5,37.347,0,44.455,2.071,11.7,40.776,1.991,11.7,46.224,1.984,11.6,35.1,1.973,12
2017/4/23 16:00,19.7,37.935,0,44.455,2.069,11.7,40.776,1.991,11.7,46.224,1.983,11.6,35.1,1.973,12
2017/4/23 17:00,19,38.713,0,44.455,2.069,11.7,40.776,1.991,11.7,46.224,1.983,11.6,35,1.973,12
2017/4/23 18:00,15.2,48.087,0,44.374,2.069,11.7,40.704,1.991,11.7,46.224,1.982,11.6,35,1.973,12
2017/4/23 19:00,9.7,64.852,0,43.808,2.069,11.7,40.704,1.991,11.7,46.224,1.982,11.6,35,1.973,12
2017/4/23 20:00,7.2,73.875,0,43.49,2.069,11.7,40.704,1.991,11.7,46.137,1.982,11.6,35,1.973,12
2017/4/23 21:00,6.9,74.405,0,43.49,2.068,11.7,40.704,1.991,11.7,46.224,1.982,11.6,35.1,1.973,12
2017/4/23 22:00,5.5,81.955,0,43.569,2.068,11.7,40.704,1.991,11.7,46.224,1.982,11.6,35.1,1.973,12
2017/4/23 23:00,4.8,84.885,0,43.569,2.067,11.7,40.704,1.991,11.7,46.137,1.982,11.6,35,1.973,12.1
2017/4/24 0:00,4.5,85.496,0,43.569,2.066,11.7,40.704,1.991,11.7,46.137,1.982,11.7,35,1.973,12.1
2017/4/24 1:00,3.7,86.669,0,43.49,2.066,11.7,40.704,1.991,11.8,46.137,1.982,11.7,35,1.973,12.1
2017/4/24 2:00,3,88.423,0,43.411,2.066,11.8,40.704,1.991,11.8,46.051,1.982,11.7,35,1.973,12.1
2017/4/24 3:00,2.3,90.159,0,43.411,2.066,11.8,40.704,1.991,11.8,46.051,1.982,11.7,35,1.973,12.2
2017/4/24 4:00,2.5,90.251,0,43.411,2.066,11.8,40.704,1.991,11.8,46.051,1.982,11.7,35,1.973,12.2
2017/4/24 5:00,2.4,88.142,0,43.411,2.066,11.8,40.704,1.991,11.8,46.051,1.982,11.8,35,1.973,12.2
2017/4/24 6:00,2.3,87.385,0,43.411,2.066,11.8,40.704,1.991,11.8,46.051,1.982,11.8,35,1.973,12.2
2017/4/24 7:00,8,71.814,0,43.49,2.066,11.8,40.704,1.991,11.8,46.051,1.982,11.8,35,1.973,12.2
2017/4/24 8:00,18.9,43.538,0,43.569,2.066,11.8,40.704,1.991,11.8,46.224,1.982,11.8,35,1.973,12.2
2017/4/24 9:00,23.1,33.987,0,43.648,2.065,11.8,40.704,1.991,11.8,46.224,1.982,11.8,35,1.973,12.2
2017/4/24 10:00,25.6,30.174,0,43.411,2.064,11.8,40.704,1.991,11.8,46.224,1.982,11.8,35,1.973,12.1
2017/4/24 11:00,28.2,26.159,0,43.097,2.064,11.8,40.704,1.991,11.8,46.224,1.983,11.8,35,1.973,12.1
2017/4/24 12:00,27,29.744,0,43.175,2.064,11.8,40.704,1.991,11.8,46.224,1.983,11.8,34.9,1.973,12.1
2017/4/24 13:00,29.5,26.203,0,43.332,2.063,11.8,40.704,1.991,11.8,46.224,1.983,11.7,34.9,1.973,12.1
2017/4/24 14:00,30.3,22.476,0,43.332,2.063,11.8,40.704,1.991,11.8,46.224,1.983,11.7,34.9,1.973,12
2017/4/24 15:00,31.6,21.515,0,43.411,2.062,11.7,40.704,1.991,11.8,46.224,1.983,11.7,34.9,1.973,12
2017/4/24 16:00,27.7,25.856,0,43.49,2.062,11.7,40.704,1.991,11.8,46.224,1.983,11.7,34.9,1.973,12
2017/4/24 17:00,24.9,26.373,0,43.49,2.062,11.7,40.704,1.991,11.7,46.224,1.984,11.7,34.9,1.973,12
2017/4/24 18:00,20.7,35.25,0,43.253,2.062,11.7,40.704,1.991,11.7,46.224,1.984,11.7,34.9,1.973,12
2017/4/24 19:00,15,56.339,0,43.175,2.062,11.7,40.704,1.991,11.7,46.224,1.984,11.7,34.9,1.973,12
2017/4/24 20:00,12.8,63.635,0,43.49,2.062,11.7,40.704,1.991,11.7,46.224,1.984,11.7,34.9,1.973,12
2017/4/24 21:00,10.2,72.364,0,43.888,2.062,11.7,40.704,1.991,11.7,46.051,1.984,11.7,34.9,1.973,12.1
2017/4/24 22:00,10.1,74.469,0,43.968,2.062,11.7,40.704,1.991,11.8,46.051,1.984,11.7,34.9,1.973,12.1
2017/4/24 23:00,9.4,72.111,0,44.049,2.062,11.7,40.704,1.991,11.8,46.051,1.984,11.7,34.9,1.973,12.1
2017/4/25 0:00,7.6,78.591,0,44.619,2.062,11.8,40.704,1.991,11.8,46.051,1.984,11.8,34.9,1.973,12.2
2017/4/25 1:00,7.4,79.672,0,44.292,2.062,11.8,40.704,1.991,11.8,46.051,1.985,11.8,34.9,1.973,12.2
2017/4/25 2:00,7.8,78.472,0,44.211,2.062,11.8,40.704,1.991,11.9,46.051,1.984,11.8,34.9,1.973,12.3
2017/4/25 3:00,7.1,80.333,0,43.728,2.061,11.9,40.704,1.991,11.9,46.051,1.985,11.9,34.9,1.973,12.3
2017/4/25 4:00,7.9,77,0,43.49,2.06,11.9,40.704,1.991,11.9,46.051,1.985,11.9,34.9,1.973,12.4
2017/4/25 5:00,7.6,77.632,0,43.49,2.06,11.9,40.704,1.991,11.9,46.051,1.986,11.9,34.9,1.973,12.4
2017/4/25 6:00,6.5,89.915,0,43.728,2.06,12,40.704,1.991,12,45.965,1.986,12,34.9,1.973,12.4
2017/4/25 7:00,12.5,86.302,0,43.728,2.06,12,40.704,1.991,12,45.965,1.986,12,34.9,1.973,12.4
2017/4/25 8:00,20.7,77.468,0,43.728,2.06,12,40.704,1.991,12,46.137,1.986,12,34.8,1.973,12.4
2017/4/25 9:00,26.9,32.178,0,43.648,2.06,12,40.704,1.991,12,46.224,1.986,12,34.8,1.973,12.4
2017/4/25 10:00,29.2,27.401,0,43.332,2.059,12,40.704,1.991,12,46.224,1.986,12,34.8,1.973,12.4
2017/4/25 11:00,31,26.27,0,43.332,2.058,12,40.704,1.991,12,46.224,1.986,12,34.8,1.973,12.4
2017/4/25 12:00,31,25.824,0,43.648,2.058,12,40.704,1.991,12,46.224,1.986,12,34.8,1.973,12.4
2017/4/25 13:00,32.7,22.644,0,43.808,2.058,12,40.704,1.991,12,46.224,1.986,12,34.8,1.973,12.4
2017/4/25 14:00,32,25.029,0,44.13,2.058,12,40.704,1.991,12,46.224,1.987,12,34.8,1.973,12.4
2017/4/25 15:00,31,26.715,0,44.537,2.058,12,40.704,1.991,12,46.224,1.987,12,34.8,1.973,12.4
2017/4/25 16:00,25.9,35.031,0,44.374,2.058,12,40.704,1.991,12,46.224,1.987,12,34.8,1.973,12.4
2017/4/25 17:00,22.9,40.135,0,44.049,2.058,12,40.633,1.991,12,46.224,1.987,12,34.8,1.973,12.4
2017/4/25 18:00,19.8,45.933,0,44.13,2.058,12,40.633,1.991,12,46.224,1.987,12,34.8,1.973,12.4
2017/4/25 19:00,18.9,47.205,0,44.211,2.058,12.1,40.633,1.991,12,46.224,1.987,12.1,34.8,1.973,12.5
2017/4/25 20:00,17.7,53.366,0,43.569,2.058,12.1,40.633,1.991,12.1,46.224,1.987,12.1,34.8,1.973,12.5
2017/4/25 21:00,15.7,62.279,0,43.808,2.058,12.1,40.633,1.991,12.1,46.137,1.987,12.1,34.8,1.973,12.6
2017/4/25 22:00,14.1,65.309,0,44.13,2.058,12.1,40.633,1.991,12.1,46.051,1.987,12.1,34.8,1.973,12.6
2017/4/25 23:00,13.1,66.381,0,49.315,2.058,12.2,40.633,1.991,12.1,46.051,1.987,12.2,34.8,1.973,12.7
2017/4/26 0:00,13.2,65.29,0,44.374,2.058,12.2,40.562,1.991,12.2,46.051,1.987,12.2,34.8,1.973,12.7
2017/4/26 1:00,11.6,71.794,0,44.784,2.058,12.2,40.562,1.991,12.2,46.051,1.987,12.2,34.8,1.973,12.8
2017/4/26 2:00,11.9,72.54,0,44.95,2.058,12.3,40.562,1.991,12.2,46.051,1.987,12.3,34.8,1.973,12.8
2017/4/26 3:00,12.4,72.971,0,45.201,2.058,12.3,40.562,1.991,12.3,46.051,1.987,12.3,34.8,1.973,12.9
2017/4/26 4:00,12.6,70.648,0,45.453,2.058,12.4,40.562,1.991,12.3,46.051,1.987,12.4,34.8,1.973,12.9
2017/4/26 5:00,11.6,73.991,0,46.224,2.058,12.4,40.562,1.991,12.3,46.051,1.987,12.4,34.8,1.973,12.9
2017/4/26 6:00,11.9,76.131,0,45.793,2.058,12.4,40.562,1.991,12.4,46.051,1.987,12.4,34.8,1.973,13
2017/4/26 7:00,13.4,72.255,0,46.573,2.058,12.5,40.562,1.991,12.4,46.051,1.987,12.5,34.8,1.973,13
2017/4/26 8:00,14.8,70.147,0,45.623,2.058,12.5,40.562,1.991,12.4,46.051,1.987,12.5,34.8,1.973,13
2017/4/26 9:00,17.1,66.206,0,45.623,2.058,12.5,40.562,1.991,12.5,46.137,1.987,12.5,34.8,1.973,13
2017/4/26 10:00,15.3,75.41,0,45.538,2.058,12.5,40.562,1.991,12.5,46.051,1.987,12.5,34.8,1.973,13
2017/4/26 11:00,15.2,77.634,1,45.965,2.058,12.5,40.562,1.991,12.5,46.051,1.987,12.6,34.7,1.973,13
2017/4/26 12:00,15.5,79.563,1,45.708,2.058,12.6,40.562,1.991,12.5,46.051,1.987,12.6,34.7,1.973,13.1
